land_area,pond_count,homestead_area,vegetation_index,soil_index,water_index,forest_cover_pct,dist_to_road_km,tribal_group_Reang,tribal_group_Tripuri,forest_dependency_index
0.7230067490369936,1.0,0.17693834505756906,0.7189374062486666,0.48042044933327727,0.45466996591152486,0.7151268896650341,0.7728255275793655,True,False,0.0545802000737465
0.3192333984639117,0.6666666666666666,0.5816257797770468,0.7096022726208314,0.4878441777618124,0.6346939403328611,0.8624174072153291,0.17082969586195085,True,False,0.1453346801285689
0.9063779346655295,0.0,0.9063479490499083,0.5670288042310249,0.6579172775014637,0.34044083820169735,0.154854315825827,0.04369588551197302,True,False,0.00934277612952567
0.12649482773582071,1.0,0.32084300879674543,0.794811305667555,0.722864349362256,0.341381272656728,0.4521432510341963,0.6539389113105067,False,False,0.18036054488290273
0.17841800837460664,0.3333333333333333,0.6719058128986599,0.2823640156086761,0.4921168976428352,0.48114772095172087,0.40855374642939324,0.7742648692084958,True,False,0.1272947905323586
0.49317395576281176,1.0,0.18819135311041146,0.3331830710607009,0.49626927062651877,0.7052330346792277,0.6884001809245807,0.8141872422610748,False,True,0.07827037407856022
0.0817612345759981,0.6666666666666666,0.6263186800690153,0.725455327694136,0.472893206669917,0.2590256998548559,0.25017376470819896,0.4936314653131816,False,True,0.15774919853862956
0.19589203920285717,1.0,0.3371582019551631,0.4752472362798632,0.3980938532953871,0.1525311142711094,0.6411184184898732,0.205278330321425,False,True,0.1709260924700212
0.9442622076361286,0.0,0.21156192781265715,0.38509599439933984,0.3851862334963701,0.5741724379992554,0.8786977923056932,0.7375293919020317,True,False,0.04995179521983612
0.9770110412605848,1.0,0.31382409877811,0.5849498309606614,0.502082370082259,0.4431796856404858,0.4186797909535075,0.6999871725660675,False,True,0.022698665465052413
0.37631196976583964,0.6666666666666666,0.17910320428207682,0.5670288042310249,0.5806239355514811,0.38807283830119266,0.912272447231376,0.24621099327295262,True,False,0.1315067568814269
0.9237658526480169,0.6666666666666666,0.9042230783075534,0.5415116577731104,0.5536453224754903,0.6156493541192124,0.994538579858056,0.9038318166826671,False,True,0.05791962569474678
0.5450089543514656,0.3333333333333333,0.39806649756706947,0.525712097435048,0.4774866898512486,0.2848644484826799,0.10619166197130261,0.1042072472537913,False,False,0.015390174340825498
0.26971192377482267,0.6666666666666666,0.24572932610443504,0.4822348697357476,0.4657904195259663,0.5546868457829625,0.23333531571079288,0.9831706687994933,False,False,0.05803426110864556
0.7027060545315699,0.3333333333333333,0.4494323036016302,0.9737996511367262,0.4695064579875498,0.3164470897110755,0.9516930873693833,0.860640096304767,False,False,0.07407411250334482
0.6591751718496346,0.0,0.32119901210248025,0.5234609092367474,0.3830808166521819,0.33777268182819487,0.9596524480928231,0.688164042793833,False,False,0.0797466820551369
0.9896565668237847,0.6666666666666666,0.7462808278662939,0.5415869556220136,0.4734102068036434,0.5412278287857418,0.09779483369789671,0.939199968912037,True,False,0.004819443125801862
0.2650130786905072,1.0,0.9737228714508065,0.2951912910768377,0.09505278934200728,0.07402335740898452,0.014967158917729873,0.7226019010476495,False,True,0.019955188792229607
0.672343143215669,0.0,0.43902878139878665,0.33641064693854317,0.6443755531000224,0.5439235721524471,0.16127871316967943,0.19035616465087923,False,False,0.015546556823171813
0.05182318920319436,1.0,0.8632247553605737,0.4420829752356539,0.2824490199036613,0.34023951859627743,0.9973917200116794,0.4422406132962249,True,False,0.6109275699462708
0.11349359574568377,1.0,0.5672196960479507,0.6223824460980744,0.5072636031601985,0.5571846256639578,0.18020547603906442,0.07131461489263004,False,False,0.10217021370685433
0.003680242045774433,1.0,0.15743670143054828,0.5305343734407353,0.43572372488644634,0.8015496726851247,0.5032171519202544,0.38970324652887456,False,False,0.6411380806877023
1.0,0.0,0.6923321811999015,0.39270399654881294,0.5073036793526267,0.42884901103570894,0.8495844846253915,0.7419079556322368,True,False,0.04529460006274953
0.8026590262637268,0.0,0.514642853160062,0.7314072460936598,0.37911490072903403,0.31042871617542045,0.020378036585723153,0.3864868088872636,True,False,0.002545804143033204
0.7870961998086278,0.6666666666666666,0.6522027976945376,0.7734554619692389,0.6056689477511725,0.30657061941209607,0.6053050754639477,0.3302962949170227,False,True,0.042346222028596794
0.5098829443107107,1.0,0.8919598006550001,0.349289384821849,0.6650632762447855,0.7082663859567027,0.2773707898607646,0.5955529872783492,False,True,0.03416693459099588
0.3000602223008279,0.3333333333333333,0.4414364850704183,0.41023363152378756,0.4503540965821769,0.5457444853837567,0.8635216815891166,0.87260561717814,False,False,0.15385901370711547
0.15114121884138432,0.6666666666666666,0.9034825052744938,0.5844731304761679,0.7097935181358896,0.25646154520719033,0.28381574203412807,0.04737717269450724,False,False,0.1106599202559196
0.28465585785233727,0.0,0.7525482624712593,0.42487934545020445,0.5646509566799385,0.3410014430252404,0.6876900777982075,0.3855131763695283,False,True,0.13163869606973772
0.37602363737197786,0.3333333333333333,0.489743064623567,0.5712229991440138,0.6626585230313236,0.3744443661093759,0.6751359684421957,0.1581161909772105,False,True,0.10016149543636235
0.7566595316041008,0.0,0.6046844084622519,0.22062759160033385,0.15613770089503337,0.46466473972925304,0.2217590587788251,0.6956251370603405,True,False,0.01730915220801689
0.5398420357125016,0.3333333333333333,0.3262582448279131,0.667643508886357,0.5549779995123507,0.5435459262010083,0.034796323328486145,0.105561345791822,False,True,0.008747313686915436
0.07730294318323172,0.6666666666666666,0.9861352621886338,0.4806934314065129,0.5646509566799385,0.821263663989966,0.40978499639860455,0.6650561557735454,False,True,0.2331400363130003
0.017801895513424808,0.3333333333333333,0.6689947908359258,0.6148601864043539,0.5483619697982642,0.43431233706778427,0.28955598489914114,0.2861505128655437,False,False,0.3396226983948063
0.10217090121698291,0.6666666666666666,0.04372722864491779,0.667028743918934,0.540549881208948,0.5497724832208667,0.8100878100253942,0.19882220969879502,False,True,0.34120843049405253
0.4105780927981521,0.0,0.3273019613326327,0.6077356678812602,0.6871211291938653,0.28454111594634723,0.8014618662577468,0.9368008734791233,False,False,0.10757335939021918
0.9336804853051998,0.3333333333333333,0.6248335269845091,0.6020854756612402,0.5045883657501986,0.3876147285354752,0.4576280538864972,0.018297163173090013,False,True,0.02630604394052699
0.6376590569512155,1.0,0.056248965186737276,0.7652971359156187,0.573649094774487,0.5599171971257191,0.6073312270850983,0.4378585232358916,True,False,0.05347730159913362
0.8022108792920942,1.0,0.023708113655630136,0.3885935408715022,0.40029411311367386,0.47782739660510265,0.6050752793182613,0.02140186296940569,False,True,0.041435372070206304
0.46649760892487946,0.0,0.4510532732403939,0.5670288042310249,0.5431773387267835,0.36853640413359856,0.8282943444609179,0.48370803023646824,False,True,0.09803398772211719
0.3617073272828895,0.3333333333333333,0.3333873961754418,0.547028767705351,0.6465923892824958,0.30058233093820674,0.4255604825693454,0.5011752102655669,False,True,0.06967635736444934
0.10824383325188514,1.0,0.4392944820087986,0.5040210383715122,0.5547136965292911,0.42929147660408573,0.2757897511883537,0.32165823595487486,False,False,0.13949847541924726
0.8763758743005716,0.6666666666666666,0.26319257729777457,0.8562648724658231,0.5030055073131299,0.23585072723842118,0.2653630218874867,0.1320180266639342,True,False,0.016675651322437916
0.7835304316498527,0.3333333333333333,0.1649399423841268,0.8408342438238301,0.647201926774067,0.41128025258543677,0.5369101910999025,0.3764235923353709,False,True,0.03791220079705751
0.16800819367538655,0.3333333333333333,0.6908486124418526,0.15699998884732647,0.06851873295878014,0.23412423174167887,0.44974098247380534,0.6725168258274932,False,False,0.1442870808324775
0.5124194121645831,1.0,0.5157826866271548,0.8665596790089019,0.7210645712025872,0.2922063460630484,0.4407005731487176,0.7827307772692405,True,False,0.050405970421705346
0.4875142221013644,0.6666666666666666,0.20047661995712324,0.8632422127213015,0.6307857317962835,0.3186188248958992,0.0912154526482406,0.5309003031585889,False,False,0.016336857074651157
0.6253385144181055,0.6666666666666666,0.3202495942018887,0.9091413449790042,0.5142108248802617,0.4861803547506275,0.7195838820101887,0.5900275942600837,False,False,0.06401169140741142
0.9466846096729152,0.6666666666666666,0.5932379013704873,0.6266642056880102,0.45658963834198224,0.44088688768616324,0.21399104685964457,0.2005230183453079,True,False,0.011994851061319216
0.5799830115236032,0.3333333333333333,0.0721899892742699,0.3152373086685303,0.2036212635221037,0.23053672413918616,0.19718386224238035,0.28730082155991843,False,True,0.02225584255006277
0.5403979473789746,0.0,0.1476263805429054,0.7188840677473503,0.6916423538610041,0.5287911345735382,0.4132987869642524,0.16177375002493688,False,False,0.045010181095770437
0.050121038880300374,0.3333333333333333,0.07320911905044358,0.5670288042310249,0.5976239806064103,0.3491503725584253,0.22805288637539126,0.24923783597658813,False,False,0.1965372815047422
0.06271540964871875,0.3333333333333333,0.814370920513842,0.5733768796684524,0.9937329263410304,0.5888475516409875,0.5846447023874645,0.2248112959630756,False,True,0.3496004566566683
0.18725190372604436,1.0,0.7542934026889668,0.5946942050983598,0.7069242178316979,0.3375266458263516,0.37194444153723305,0.5195901664659277,False,True,0.11363791338489238
0.032254936295442814,0.0,0.7551996569891554,0.20507880444942295,0.2545850056521856,0.009523626081964082,0.44950416237729474,0.5628619702741544,True,False,0.3873758722642301
0.7436922114875733,0.6666666666666666,0.7181074687865251,0.5670288042310249,0.5085999410030209,0.550302885603337,0.5378886379898381,0.9454020642410284,True,False,0.040294180993133685
0.7236539836088979,1.0,0.6710348042838995,0.7097571302261396,0.7157388269232234,0.4215245263853685,0.2037752164556381,0.19547357952674374,True,False,0.017081534998703976
0.1359212923421262,0.3333333333333333,0.47809721287562057,0.6625087199028499,0.6695215991496593,0.37715292931283406,0.15592262407128052,0.6419070769291405,False,True,0.08173448652717452
0.8364906295108306,0.0,0.6438508855960091,0.29933465567941964,0.010288221689686683,0.17038112949366555,0.8816346693576315,0.817619905013597,False,False,0.05720067930467044
0.1546657194759335,0.6666666666666666,0.038226418677563045,0.29972955078992325,0.6120577481805756,0.604949663210059,0.434294308752899,0.5604128765053952,False,False,0.14986446152635302
0.3011695920601794,0.6666666666666666,0.6229782841058881,0.7570778364095729,0.5646509566799385,0.6165432294480464,0.4126331207503775,0.25495034107627756,True,False,0.08093540667532957
0.24893014054598797,0.3333333333333333,0.7798338990957293,0.3172171864545962,0.42421874867611936,0.5173606070532198,0.03561044240723904,0.2625024745851028,False,True,0.025351054596070073
0.3723566525810199,0.6666666666666666,0.5015297374930212,0.5670288042310249,0.6112168116396166,0.5096734389800548,0.498639276209481,0.03904090035046462,False,False,0.07749543366899203
0.2546214483365135,0.6666666666666666,0.35828074403599186,0.6728824219809378,0.5635293102526913,0.38583158194515865,0.5549134772858663,0.305428050807944,True,False,0.1207549855274357
0.48909157146154303,0.0,0.2779676679060171,0.5866438283910008,0.786101469223675,0.22044122453885043,0.5595913417402942,0.7449108240630974,False,False,0.06540777223566069
0.407484846722466,1.0,0.644376253786848,0.5670288042310249,0.708633923525696,0.6216568557130099,0.7079946742451068,0.04731168918027852,False,False,0.09680703670639161
0.9870987425636777,0.0,0.6945167983587658,0.866331184288289,0.8335010892058443,0.3146810082860706,0.1776840749285091,0.21921568163391356,False,True,0.009220113706919416
0.05572883196729458,1.0,0.8731870488725632,0.7658678069531608,0.5570719306439165,0.42314401873940344,0.2525328201232617,0.7065113937139035,False,True,0.19877692197378205
0.1420512176233541,1.0,0.34305857161382725,0.44329527813718794,0.49762840871228603,0.49472405753288673,0.8118430452959636,0.7829867197406462,False,False,0.27022377671561665
0.05262595449907601,1.0,0.7717055791196502,0.5670288042310249,0.1161735747976616,0.12034582317628426,0.9484793393704677,0.45541257565796056,True,False,0.5798619733139011
0.626088742134364,0.6666666666666666,0.5626997003105676,0.916461896196167,0.5741495518863318,0.32537410943455414,0.13607525752422048,0.6983472274076379,False,True,0.015061610626451881
0.05431065261393391,0.0,0.8850895045581552,0.7781463784676868,0.5966108186224517,0.39182334463676893,0.49831205840360415,0.3879967374428397,False,False,0.3318683328875256
0.8368517478808689,0.6666666666666666,0.5290611237864304,0.5346088537283659,0.3902930770500465,0.2909845324956589,0.21443124352305046,0.15978992552715854,False,True,0.014530807498380939
0.5120972275619932,0.3333333333333333,0.5188500487042105,0.8623362864630533,0.622092917712606,0.4948110114210277,0.06010662494970395,0.39820156985103894,False,True,0.012132927996887784
0.5271779893363016,0.0,0.5792676791860397,0.5834568074910252,0.3792439536396422,0.5576159666185169,0.32591836954502573,0.5801537559906461,False,True,0.0376594311748475
0.5617918825055712,1.0,0.7511907752242727,0.77417051660658,0.4122241032513195,0.40532405205011257,0.14384128353177225,0.9485102118894243,False,False,0.01822585902800717
0.17070590747368372,0.6666666666666666,0.9671749733513778,0.8953461802918585,0.7210777532066046,0.3814871198429888,0.7109007500508621,0.06856051650132206,True,False,0.20886068322466117
0.19760349310349537,0.6666666666666666,0.07352776774667058,0.43820485508904583,0.6335944646860496,0.997228234671951,0.5344397791936614,0.5075265989362726,True,False,0.1454852520626448
0.31882510494965255,0.0,0.05334209241071314,0.3892998683805592,0.7150275118286036,0.4717084561241567,0.14398834043920336,0.32892088579201306,True,False,0.035599402246733615
0.5937187038682236,0.0,0.939958080417899,0.2194505110303412,0.14257036879217894,0.0657981409390162,0.009201970974030915,0.5084448749297058,False,True,0.005074291201601319
0.21004067095293225,1.0,0.5311304765743191,0.5670288042310249,0.38027859772123324,0.3392037827828742,0.8092659296201923,0.023752046878744867,False,False,0.1976459439930383
0.11618138152496935,1.0,0.6163983205492028,0.78716213560473,0.5933021097635951,0.37806913804576525,0.1763947953308674,0.31301476038803466,False,True,0.09913238251163835
0.9706332898210044,0.3333333333333333,0.4835442597391695,0.7089095478062759,0.6877070638455889,0.5512629228840632,0.6070352190608272,0.8202307042784386,True,False,0.03335692732209846
0.02175778824069035,1.0,0.09367869165071097,0.35928689348792553,0.04835531343223526,0.11316146995107088,0.3373533595125603,0.5541085085492423,True,False,0.35759083481352955
0.8030830653399799,0.6666666666666666,0.7700178908796899,0.7794525010841071,0.721555547522605,0.4124151856246656,0.5862747132877939,0.4506731717046557,False,False,0.040135662303282374
0.7884093593395151,0.3333333333333333,0.7490941527046041,0.6424810654949388,0.3821113796808547,0.38190892251707875,0.31605449873804925,0.28549423096635207,False,True,0.02271567429720963
0.29720502526277986,0.3333333333333333,0.3123411877650799,0.844007404415068,0.7382981666983828,0.49329474454438715,0.08701163964456593,0.2980208977208114,True,False,0.029057101994173454
0.13549133841458913,0.3333333333333333,0.3068616592555815,0.6831085563151181,0.8701689267625392,0.3808429631759801,0.2232176122417647,0.3831424311391245,False,False,0.10225222800208851
0.1455011800285977,0.0,0.839967149954033,0.26343369013591433,0.9680970691513788,0.9819882728157217,0.18827601122340146,0.8359448273576358,False,True,0.08665925591068942
0.6977350717128284,1.0,0.07231826046729045,0.8892095727046401,0.7636381661935545,0.40179443543121185,0.4285817579500697,0.9676842428881421,False,True,0.034989653179875055
0.6430673870759381,0.3333333333333333,0.8833532660520748,0.5276380169993199,0.3184038036048999,0.4611337821947241,0.6591772104999638,0.43873727918409944,True,False,0.05723336594563513
0.7831157532900154,0.0,0.25714390007184607,0.4504179168366037,0.39847847131405495,0.5962821974587615,0.26413241214345007,0.3934013836518253,True,False,0.019380376233302563
0.937972089495427,0.0,0.5944180695314178,0.5038084456850626,0.3156504593814741,0.3488568079715626,0.01203438381977645,0.8469329770277333,False,True,0.0005829756324867066
0.6922265192886293,0.3333333333333333,0.9383975212426724,0.8968416083091038,0.49876567921379916,0.5902402058976174,0.519630470909895,0.4269785677646596,False,True,0.04225853610973427
0.15573205326671452,0.3333333333333333,0.6797965903469034,0.5670288042310249,0.13364313852877568,0.16927634491959823,0.6065774090091479,0.5521835308133775,True,False,0.19601303909473408
0.2433915362462464,0.6666666666666666,0.41535818619904863,0.561416703602806,0.5319874121762342,0.7198291425027533,0.9642017862234714,0.23087063810225475,False,True,0.20419900972250962
0.8426102348612979,0.3333333333333333,0.6912405696845438,0.43048054179485795,0.49454677910818806,0.8059100661312264,0.5902653065936943,0.7438088701480364,True,False,0.038250256039241176
0.20922833696352258,0.6666666666666666,0.3447087790465444,0.7936060514880201,0.7076255380585212,0.6615312691916136,0.471797000705235,0.5321389302803865,False,True,0.12507516951542946
0.07233775913181034,0.3333333333333333,0.2777988734546508,0.9633105534273563,0.5646509566799385,0.5851649619897337,0.5741730288083872,0.809389131011013,True,False,0.3173490015113375
0.7035880757552206,0.3333333333333333,0.9992582471414909,0.9019748753464036,0.7787143172151798,0.5070703077174933,0.9291816504066904,0.7810664742510024,False,False,0.0722858093953497
0.4025995087132556,1.0,0.7526698221671734,0.48851838804677894,0.6296878359144407,0.9499007793284278,0.8295160954680019,0.21492200860909075,True,False,0.11310571554736472
0.9205173492960719,0.3333333333333333,0.6462996048476906,0.5852641978188151,0.38433921108855534,0.7832485575471955,0.3233901354830633,0.7159213685154019,True,False,0.018932088610167035
0.650521683847308,0.3333333333333333,0.3560507703124739,0.6966103612441423,0.6188023457012128,0.5517300669661128,0.2375425308731183,0.8004023773038549,False,False,0.022452378588345
0.09024839606213347,0.6666666666666666,0.04905623307120327,0.5670288042310249,0.9352912165470413,0.9289885129689723,0.2629582640644781,0.34612100222806474,False,True,0.15298232026981043
0.9483555868382745,0.6666666666666666,0.03090108251058926,0.5088325297561245,0.2810466205299193,0.3679812259975701,0.5050932781071592,0.1724951404389157,False,False,0.028494359525885457
0.25851798664769926,1.0,0.5555048421031169,0.8006492821619506,0.7345944734331762,0.4402764279090603,0.7450661725746204,0.0023930415860646953,True,False,0.15386222976434538
0.33723463787641006,0.3333333333333333,0.7639441054532269,0.3104906586392726,0.38654466035219975,0.3359265434191523,0.503889717854817,0.4509945684283738,False,True,0.08598613784781838
0.40233335922392116,0.3333333333333333,0.5386552613583017,0.6268836361646618,0.5646509566799385,0.6124192361436221,0.06784095511386429,0.35245114997805194,False,False,0.01803074201053053
0.051023106254433466,0.6666666666666666,0.8429191656582796,0.7733226811502143,0.8205450168319743,0.3121523518731454,0.7245679964950332,0.5550773212608088,False,True,0.46642197146608744
0.4966619746181331,0.0,0.03327744088830392,0.7340829686979229,0.8090640116445831,0.3940408724382578,0.8070758654127513,0.187938481556893,False,True,0.09000090251623749
0.12317360166156738,0.0,0.3675456189391272,0.9163341074011424,0.6258425321979537,0.2386136348374643,0.28986113609991004,0.8600574043161331,False,False,0.1315098230787701
0.4010422647572158,0.0,0.23749719774028344,0.29660183432993026,0.6990096672765538,0.457800080641685,0.6650275645858923,0.257703929976837,False,True,0.09291644955639566
0.35074247594738434,0.6666666666666666,0.44829422135614405,0.4269214217030849,0.7164880794697761,0.8383571890333217,0.4271522545015146,0.2263552566936495,False,False,0.07201932228741895
0.7732024268623136,0.6666666666666666,0.07233745003457759,0.3087161565633575,0.6820298177271644,0.703583661390065,0.8903446254210566,0.480826919026744,True,False,0.0628198415353743
0.8035565411010116,0.0,0.9565862760164144,1.0,0.8109315477156445,0.3323868777569404,0.8463877273857708,0.4989772392014997,False,True,0.057379881338073487
0.15329149467883363,0.0,0.2236431392545291,0.8516963707755552,0.47259678515617604,0.22068555869777365,0.5261344414550202,0.21500252836131364,True,False,0.17624663178859937
0.3665962464061679,0.3333333333333333,0.9246724129825826,0.7669456506740389,0.6899583448510966,0.5613484825406598,0.6924467315432934,0.2718198259248624,True,False,0.10494597405340045
0.3734035319445042,0.6666666666666666,0.42685394676037725,0.2467403596363753,0.12399789704932812,0.07808631218844109,0.8845666764250516,0.16958912878325516,False,True,0.1287649250705758
0.15128749245555037,0.6666666666666666,0.9880675447329271,0.36008750133825773,0.11851356960714848,0.12893616474930228,0.49637673580603914,0.71874807584645,False,False,0.16977073838580212
0.7988358508533423,0.0,0.5553816226362014,0.636927668918998,0.7581851802967556,0.41279059238860194,0.3136481579236158,0.7704149393039577,False,True,0.022175081423028202
0.7075394333861055,0.0,0.9332216103719543,0.2963925765899291,0.5943592407107943,0.8639238565427008,0.7546966839294826,0.462427824067003,True,False,0.0588186867600809
0.19028926882403532,1.0,0.005120494029220601,0.814223779218018,0.5648013099026321,0.4863594869636111,0.22032971286671696,0.7143717005754939,True,False,0.07666282433046673
0.366767100942572,0.6666666666666666,0.7501111818143092,0.2208028407319218,0.5711636312998349,0.8337947294148143,0.38903678640262984,0.7362361551750355,False,False,0.06378693309363902
0.10564645859897076,1.0,0.905360832032435,0.7294257739160126,0.7002372819233584,0.32809216718864875,0.8669188789593928,0.1381362779212289,False,True,0.35392950505248
0.6284559914656128,0.3333333333333333,0.13987207113897826,0.40773863216831674,0.7341442944605427,0.40296499395497865,0.7254108462417258,0.9666482987860713,True,False,0.0641670718890386
0.12122551499684586,1.0,0.09615407133466286,0.9729918424268194,0.5700604500815993,0.3620720441743729,0.40433860953004963,0.8213953606678784,True,False,0.17045853310287998
0.9864629242652292,0.0,0.42552966443962337,0.5890757265243133,0.612413042836178,0.34613202333944804,0.2150003100913002,0.20439295547043476,True,False,0.01127254818457808
0.7810505421934808,0.6666666666666666,0.9360757008510502,0.8079822055289176,0.5901085689939574,0.5628314540738129,0.356427217939988,0.18606104351152702,False,False,0.02574255483986699
0.390302106853906,0.6666666666666666,0.5436767917975294,0.28366330015657404,0.9587695042131295,0.9051581312067492,0.28445966635584774,0.12551260878137863,True,False,0.046539909092365384
